date,seasonal,trend,resid,observed,weights,rt
197404,2.5004727564102276,95.38749999999999,6.01202724358979,103.9,1.0,101.39952724358977
197405,-3.935713141025669,94.50833333333333,3.6273798076923462,94.2,1.0,98.13571314102568
197406,-34.884142628205154,93.43333333333334,32.05080929487181,90.6,1.0,125.48414262820515
197407,-42.14666399572649,92.79583333333332,-26.34916933760683,24.3,1.0,66.44666399572648
197408,-53.03877938034187,92.55833333333332,6.980446047008549,46.5,1.0,99.53877938034188
197409,-19.925125534188016,92.54583333333332,-36.420707799145305,36.2,1.0,56.125125534188015
197410,24.604618055555587,92.5375,21.15788194444443,138.3,1.0,113.69538194444442
197411,17.850900106837642,91.0,2.849099893162361,111.7,1.0,93.84909989316236
197412,37.552630876068434,87.7375,-6.990130876068434,118.3,1.0,80.74736912393156
197501,32.94717147435895,87.76249999999999,-0.40967147435894447,120.3,1.0,87.35282852564104
197502,19.056177884615355,88.21666666666665,4.827155448717985,112.1,1.0,93.04382211538464
197503,19.418453525641,88.08749999999999,5.594046474359004,113.1,1.0,93.681546474359
197504,2.5004727564102276,89.17916666666665,14.120360576923124,105.8,1.0,103.29952724358976
197505,-3.935713141025669,90.63333333333333,-31.297620192307658,55.4,1.0,59.335713141025664
197506,-34.884142628205154,92.06666666666666,-6.082524038461507,51.1,1.0,85.98414262820515
197507,-42.14666399572649,92.5875,13.959163995726492,64.4,1.0,106.5466639957265
197508,-53.03877938034187,92.94166666666666,-22.602887286324794,17.3,1.0,70.33877938034186
197509,-19.925125534188016,92.68333333333334,-10.458207799145324,62.3,1.0,82.22512553418801
197510,24.604618055555587,92.6625,21.132881944444424,138.4,1.0,113.79538194444442
197511,17.850900106837642,94.63333333333333,34.01576655982903,146.5,1.0,128.64909989316237
197512,37.552630876068434,96.32499999999999,-15.977630876068417,117.9,1.0,80.34736912393157
197601,32.94717147435895,94.30416666666665,5.94866185897439,133.2,1.0,100.25282852564104
197602,19.056177884615355,95.1625,-6.518677884615347,107.7,1.0,88.64382211538465
197603,19.418453525641,100.24583333333332,-8.364286858974324,111.3,1.0,91.881546474359
197604,2.5004727564102276,102.19583333333331,2.403693910256455,107.1,1.0,104.59952724358976
197605,-3.935713141025669,100.44166666666666,4.894046474359012,101.4,1.0,105.33571314102568
197606,-34.884142628205154,99.58333333333331,-18.999190705128157,45.7,1.0,80.58414262820516
197607,-42.14666399572649,99.86666666666665,-36.42000267094016,21.3,1.0,63.44666399572649
197608,-53.03877938034187,99.44166666666665,34.59711271367522,81.0,1.0,134.03877938034188
197609,-19.925125534188016,99.63749999999999,40.88762553418802,120.6,1.0,140.52512553418802
197610,24.604618055555587,99.48333333333332,2.8120486111110985,126.9,1.0,102.29538194444442
197611,17.850900106837642,97.83333333333331,0.21576655982904924,115.9,1.0,98.04909989316236
197612,37.552630876068434,98.675,-8.327630876068426,127.9,1.0,90.34736912393157
197701,32.94717147435895,101.32083333333333,-4.268004807692279,130.0,1.0,97.05282852564105
197702,19.056177884615355,100.2375,-18.59367788461535,100.7,1.0,81.64382211538465
197703,19.418453525641,96.675,6.906546474359004,123.0,1.0,103.581546474359
197704,2.5004727564102276,93.59166666666665,-4.392139423076879,91.7,1.0,89.19952724358977
197705,-3.935713141025669,93.26249999999999,-12.126786858974317,77.2,1.0,81.13571314102568
197706,-34.884142628205154,94.39583333333333,30.58830929487182,90.1,1.0,124.98414262820515
197707,-42.14666399572649,93.89999999999999,-11.353336004273501,40.4,1.0,82.54666399572649
197708,-53.03877938034187,93.64583333333333,-4.707053952991458,35.9,1.0,88.93877938034187
197709,-19.925125534188016,93.26666666666667,6.858458867521353,80.2,1.0,100.12512553418802
197710,24.604618055555587,90.78333333333332,-22.087951388888907,93.3,1.0,68.6953819444444
197711,17.850900106837642,89.88333333333333,33.86576655982903,141.6,1.0,123.74909989316235
197712,37.552630876068434,88.68333333333334,3.164035790598234,129.4,1.0,91.84736912393157
197801,32.94717147435895,86.69999999999999,-3.0471714743589473,116.6,1.0,83.65282852564104
197802,19.056177884615355,85.78333333333333,3.1604887820513134,108.0,1.0,88.94382211538465
197803,19.418453525641,85.89583333333331,1.2857131410256812,106.6,1.0,87.181546474359
197804,2.5004727564102276,88.65,-42.65047275641023,48.5,1.0,45.999527243589775
197805,-3.935713141025669,89.75833333333333,12.97737980769234,98.8,1.0,102.73571314102567
197806,-34.884142628205154,89.42083333333333,-14.836690705128177,39.7,1.0,74.58414262820516
197807,-42.14666399572649,89.33333333333334,-3.9866693376068483,43.2,1.0,85.34666399572649
197808,-53.03877938034187,89.15833333333333,-25.019553952991465,11.1,1.0,64.13877938034187
197809,-19.925125534188016,88.94583333333333,38.67929220085469,107.7,1.0,127.62512553418802
197810,24.604618055555587,91.03333333333333,16.262048611111087,131.9,1.0,107.29538194444442
197811,17.850900106837642,93.27916666666667,18.469933226495684,129.6,1.0,111.74909989316235
197812,37.552630876068434,92.6875,3.059869123931577,133.3,1.0,95.74736912393158
197901,32.94717147435895,94.02916666666667,-16.376338141025627,110.6,1.0,77.65282852564104
197902,19.056177884615355,97.025,-6.281177884615364,109.8,1.0,90.74382211538465
197903,19.418453525641,98.39166666666665,-18.110120192307647,99.7,1.0,80.281546474359
197904,2.5004727564102276,97.63333333333333,5.366193910256447,105.5,1.0,102.99952724358977
197905,-3.935713141025669,95.17916666666665,4.456546474359026,95.7,1.0,99.63571314102568
197906,-34.884142628205154,92.60833333333333,-29.12419070512817,28.6,1.0,63.48414262820516
197907,-42.14666399572649,92.09166666666667,36.55499732905982,86.5,1.0,128.6466639957265
197908,-53.03877938034187,92.03333333333333,0.7054460470085431,39.7,1.0,92.73877938034187
197909,-19.925125534188016,91.9125,39.912625534188024,111.9,1.0,131.82512553418803
197910,24.604618055555587,91.37916666666666,-6.48378472222225,109.5,1.0,84.89538194444441
197911,17.850900106837642,90.12916666666666,-14.88006677350431,93.1,1.0,75.24909989316235
197912,37.552630876068434,90.96666666666667,-20.41929754273511,108.1,1.0,70.54736912393156
198001,32.94717147435895,89.85833333333332,0.5944951923077326,123.4,1.0,90.45282852564105
198002,19.056177884615355,87.525,-10.981177884615366,95.6,1.0,76.54382211538464
198003,19.418453525641,87.94999999999999,3.6315464743590127,111.0,1.0,91.581546474359
198004,2.5004727564102276,88.32916666666665,-9.429639423076873,81.4,1.0,78.89952724358977
198005,-3.935713141025669,88.42916666666666,5.306546474359006,89.8,1.0,93.73571314102567
198006,-34.884142628205154,88.89583333333334,0.5883092948718129,54.6,1.0,89.48414262820515
198007,-42.14666399572649,88.51666666666667,-12.470002670940175,33.9,1.0,76.04666399572649
198008,-53.03877938034187,88.56666666666666,0.772112713675206,36.3,1.0,89.33877938034186
198009,-19.925125534188016,89.04166666666667,56.38345886752134,125.5,1.0,145.425125534188
198010,24.604618055555587,88.97083333333333,-8.575451388888919,105.0,1.0,80.39538194444441
198011,17.850900106837642,86.30833333333332,-4.159233440170965,100.0,1.0,82.14909989316236
198012,37.552630876068434,84.20416666666665,-9.35679754273508,112.4,1.0,74.84736912393157
198101,32.94717147435895,83.58333333333334,-6.530504807692296,110.0,1.0,77.05282852564105
198102,19.056177884615355,82.55833333333332,8.585488782051325,110.2,1.0,91.14382211538465
198103,19.418453525641,78.24583333333332,10.135713141025676,107.8,1.0,88.381546474359
198104,2.5004727564102276,74.42083333333332,5.9786939102564585,82.9,1.0,80.39952724358977
198105,-3.935713141025669,74.77916666666667,-46.443453525641004,24.4,1.0,28.335713141025664
198106,-34.884142628205154,74.90416666666665,29.4799759615385,69.5,1.0,104.38414262820515
198107,-42.14666399572649,75.58333333333333,-29.336669337606843,4.1,1.0,46.246663995726486
198108,-53.03877938034187,75.43333333333332,19.10544604700855,41.5,1.0,94.53877938034188
198109,-19.925125534188016,74.64583333333333,-37.92070779914532,16.8,1.0,36.72512553418801
198110,24.604618055555587,74.0625,23.23288194444442,121.9,1.0,97.29538194444442
198111,17.850900106837642,77.09583333333333,-3.2467334401709707,91.7,1.0,73.84909989316236
198112,37.552630876068434,80.675,5.472369123931571,123.7,1.0,86.14736912393157
198201,32.94717147435895,84.32499999999999,-2.2721714743589416,115.0,1.0,82.05282852564105
198202,19.056177884615355,87.5875,-5.0436778846153665,101.6,1.0,82.54382211538464
198203,19.418453525641,89.37083333333334,-11.289286858974336,97.5,1.0,78.081546474359
198204,2.5004727564102276,91.57083333333333,-14.87130608974355,79.2,1.0,76.69952724358977
198205,-3.935713141025669,93.55416666666666,11.281546474359015,100.9,1.0,104.83571314102568
198206,-34.884142628205154,95.225,18.559142628205166,78.9,1.0,113.78414262820516
198207,-42.14666399572649,95.33333333333333,29.11333066239316,82.3,1.0,124.44666399572648
198208,-53.03877938034187,95.72500000000001,-1.0862206196581354,41.6,1.0,94.63877938034187
198209,-19.925125534188016,97.07916666666668,-17.654041132478664,59.5,1.0,79.42512553418801
198210,24.604618055555587,98.95833333333334,8.43704861111107,132.0,1.0,107.39538194444441
198211,17.850900106837642,99.71666666666667,11.632433226495678,129.2,1.0,111.34909989316235
198212,37.552630876068434,99.17083333333332,-10.423464209401757,126.3,1.0,88.74736912393156
198301,32.94717147435895,98.51666666666665,-16.463838141025605,115.0,1.0,82.05282852564105
198302,19.056177884615355,96.68749999999999,-4.743677884615341,111.0,1.0,91.94382211538465
198303,19.418453525641,97.18749999999999,3.99404647435901,120.6,1.0,101.181546474359
198304,2.5004727564102276,99.32916666666665,-0.6296394230768763,101.2,1.0,98.69952724358977
198305,-3.935713141025669,99.03333333333332,2.0023798076923462,97.1,1.0,101.03571314102567
198306,-34.884142628205154,98.67499999999998,5.809142628205166,69.6,1.0,104.48414262820515
198307,-42.14666399572649,99.06666666666666,18.979997329059834,75.9,1.0,118.0466639957265
198308,-53.03877938034187,99.60416666666666,-42.46538728632479,4.1,1.0,57.138779380341866
198309,-19.925125534188016,99.42499999999998,29.500125534188033,109.0,1.0,128.92512553418803
198310,24.604618055555587,99.1875,10.107881944444419,133.9,1.0,109.29538194444442
198311,17.850900106837642,97.95833333333333,4.390766559829032,120.2,1.0,102.34909989316236
198312,37.552630876068434,94.15833333333333,-5.010964209401763,126.7,1.0,89.14736912393157
198401,32.94717147435895,88.74166666666666,2.311161858974387,124.0,1.0,91.05282852564105
198402,19.056177884615355,89.9,5.943822115384645,114.9,1.0,95.84382211538465
198403,19.418453525641,92.81666666666666,0.16487980769234412,112.4,1.0,92.981546474359
198404,2.5004727564102276,89.13749999999999,12.062027243589787,103.7,1.0,101.19952724358977
198405,-3.935713141025669,86.90416666666667,-17.868453525641005,65.1,1.0,69.03571314102567
198406,-34.884142628205154,87.02083333333331,-41.736690705128154,10.4,1.0,45.28414262820516
198407,-42.14666399572649,86.89166666666667,-39.64500267094018,5.1,1.0,47.246663995726486
198408,-53.03877938034187,86.65833333333333,69.08044604700854,102.7,1.0,155.73877938034187
